종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
291230,삼성스팩2호,"2,050","-5","0.24","2,065","2,050","23,996","49,384,215","2,110","2,110","2,050","100",원(KRW),"7,550,000","15,477,500,000",
018260,삼성에스디에스,"206,000","-3,000","1.44","206,500","206,000","565,322","114,524,104,000","207,500","208,000","198,000","500",원(KRW),"77,377,800","15,939,826,800,000",
028050,삼성엔지니어링,"14,050","50","0.36","14,050","14,000","3,109,142","43,408,755,250","13,900","14,250","13,700","5,000",원(KRW),"196,000,000","2,753,800,000,000",
009150,삼성전기,"193,000","0","0.00","193,000","192,500","954,299","181,645,216,000","191,000","195,000","186,000","5,000",원(KRW),"74,693,696","14,415,883,328,000",
009155,삼성전기우,"102,500","-3,500","3.30","103,000","102,500","100,218","10,249,348,200","105,000","106,500","99,000","5,000",원(KRW),"2,906,984","297,965,860,000",
005930,삼성전자,"90,600","-400","0.44","90,700","90,600","48,682,416","4,362,546,108,950","90,300","91,400","87,800","100",원(KRW),"5,969,782,550","540,862,299,030,000",
005935,삼성전자우,"80,000","-1,000","1.23","80,100","80,000","7,552,741","599,767,430,400","79,200","81,000","78,400","100",원(KRW),"822,886,700","65,830,936,000,000",
001360,삼성제약,"9,670","-130","1.33","9,680","9,670","18,909,458","177,914,728,960","9,910","10,400","8,930","500",원(KRW),"61,549,713","595,185,724,710",
010140,삼성중공업,"7,000","-20","0.28","7,000","6,990","7,761,685","54,057,479,250","6,980","7,060","6,890","5,000",원(KRW),"630,000,000","4,410,000,000,000",
010145,삼성중공우,"336,000","2,500","0.75","337,000","336,000","1,326","448,949,000","341,500","341,500","335,500","5,000",원(KRW),"114,845","38,587,920,000",
016360,삼성증권,"43,950","-1,050","2.33","44,000","43,950","1,729,487","75,570,033,700","45,050","45,150","42,550","5,000",원(KRW),"89,300,000","3,924,735,000,000",
068290,삼성출판사,"23,100","600","2.67","23,100","23,050","50,926","1,166,482,100","22,250","23,500","22,250","500",원(KRW),"10,000,000","231,000,000,000",
029780,삼성카드,"32,200","-50","0.16","32,200","32,050","222,909","7,136,032,500","32,200","32,450","31,700","5,000",원(KRW),"115,858,891","3,730,656,290,200",
000810,삼성화재,"184,500","500","0.27","184,500","184,000","175,474","32,257,871,500","185,000","185,500","182,500","500",원(KRW),"47,374,837","8,740,657,426,500",
000815,삼성화재우,"139,000","500","0.36","139,000","138,500","21,346","2,947,546,000","138,500","140,000","137,000","500",원(KRW),"3,192,000","443,688,000,000",
006110,삼아알미늄,"11,800","-100","0.84","11,800","11,750","538,680","6,471,512,350","11,750","12,750","11,350","500",원(KRW),"11,000,000","129,800,000,000",
009300,삼아제약,"16,150","-50","0.31","16,150","16,100","25,539","408,357,000","16,300","16,300","15,750","1,000",원(KRW),"6,370,000","102,875,500,000",
145990,삼양사,"62,600","1,100","1.79","62,600","62,500","115,688","7,224,805,500","60,900","63,500","60,500","5,000",원(KRW),"10,313,449","645,621,907,400",
145995,삼양사우,"43,050","-250","0.58","43,150","43,050","1,027","44,451,300","43,950","43,950","43,000","5,000",원(KRW),"370,070","15,931,513,500",
003230,삼양식품,"99,100","-400","0.40","99,200","99,100","68,573","6,805,302,100","99,500","100,500","98,300","5,000",원(KRW),"7,533,015","746,521,786,500",
225190,삼양옵틱스,"9,170","40","0.44","9,180","9,170","35,186","323,266,460","9,180","9,240","9,090","500",원(KRW),"10,092,700","92,550,059,000",
002170,삼양통상,"66,300","2,900","4.57","66,300","66,200","35,715","2,322,573,300","63,400","66,800","63,100","5,000",원(KRW),"3,000,000","198,900,000,000",
272550,삼양패키징,"20,700","-300","1.43","20,800","20,700","31,814","662,906,800","21,000","21,050","20,650","5,000",원(KRW),"14,209,804","294,142,942,800",
000070,삼양홀딩스,"76,300","100","0.13","76,300","76,200","40,767","3,072,629,100","76,000","76,400","73,500","5,000",원(KRW),"8,564,271","653,453,877,300",
000075,삼양홀딩스우,"48,100","-700","1.43","48,150","48,100","425","20,432,300","47,700","49,000","47,700","5,000",원(KRW),"304,058","14,625,189,800",
002810,삼영무역,"13,900","0","0.00","13,900","13,850","26,777","370,042,450","13,900","13,950","13,650","500",원(KRW),"18,466,948","256,690,577,200",
054540,삼영엠텍,"5,170","-50","0.96","5,190","5,170","157,173","818,281,800","5,260","5,290","5,100","500",원(KRW),"13,000,000","67,210,000,000",
065570,삼영이엔씨,"7,330","-60","0.81","7,350","7,330","90,755","659,072,770","7,390","7,390","7,160","500",원(KRW),"8,800,000","64,504,000,000",
005680,삼영전자,"10,750","350","3.37","10,750","10,700","123,681","1,298,712,300","10,400","10,850","10,100","500",원(KRW),"20,000,000","215,000,000,000",
003720,삼영화학,"3,180","100","3.25","3,190","3,180","713,693","2,246,121,580","3,075","3,275","3,010","500",원(KRW),"34,000,000","108,120,000,000",
023000,삼원강재,"2,510","-35","1.38","2,510","2,505","104,409","261,821,465","2,505","2,530","2,495","500",원(KRW),"40,000,000","100,400,000,000",
004380,삼익THK,"11,600","-200","1.69","11,600","11,550","58,869","684,229,500","11,800","11,900","11,450","500",원(KRW),"21,000,000","243,600,000,000",
002450,삼익악기,"1,400","-10","0.71","1,405","1,400","509,725","715,420,410","1,405","1,425","1,390","500",원(KRW),"90,530,915","126,743,281,000",
032280,삼일,"2,090","105","5.29","2,095","2,090","543,820","1,120,571,760","1,985","2,100","1,975","1,000",원(KRW),"16,213,590","33,886,403,100",
002290,삼일기업공사,"4,110","25","0.61","4,110","4,105","165,296","678,120,235","4,045","4,180","4,030","500",원(KRW),"12,400,000","50,964,000,000",
004440,삼일씨엔에스,"11,500","200","1.77","11,550","11,500","140,616","1,605,389,200","11,300","11,750","11,100","1,000",원(KRW),"12,731,947","146,417,390,500",
000520,삼일제약,"20,050","0","0.00","20,100","20,050","38,281","768,426,150","20,000","20,250","19,950","1,000",원(KRW),"6,694,896","134,232,664,800",
009770,삼정펄프,"31,450","-300","0.94","31,500","31,450","3,738","115,744,350","31,550","31,550","30,450","5,000",원(KRW),"2,499,971","78,624,087,950",
037460,삼지전자,"13,400","1,050","8.50","13,450","13,400","2,727,232","36,070,310,700","12,350","14,000","12,250","500",원(KRW),"16,318,522","218,668,194,800",
032750,삼진,"11,150","0","0.00","11,150","11,100","45,422","503,267,650","11,100","11,250","10,950","500",원(KRW),"6,000,000","66,900,000,000",
054090,삼진엘앤디,"4,470","-410","8.40","4,470","4,465","5,179,535","23,462,054,395","4,630","4,700","4,315","500",원(KRW),"24,959,232","111,567,767,040",
005500,삼진제약,"26,500","-150","0.56","26,600","26,500","123,945","3,316,934,100","26,750","27,150","26,000","1,000",원(KRW),"13,900,000","368,350,000,000",
000250,삼천당제약,"69,500","-2,000","2.80","69,500","69,400","567,716","39,877,666,800","71,600","73,000","68,000","500",원(KRW),"22,768,041","1,582,378,849,500",
004690,삼천리,"83,600","200","0.24","83,700","83,600","14,555","1,209,211,400","83,400","83,700","82,400","5,000",원(KRW),"4,055,025","339,000,090,000",
024950,삼천리자전거,"9,030","150","1.69","9,030","9,010","173,805","1,566,700,900","8,880","9,180","8,780","500",원(KRW),"13,273,577","119,860,400,310",
038500,삼표시멘트,"3,935","15","0.38","3,935","3,930","501,327","1,961,978,975","3,895","3,970","3,850","500",원(KRW),"107,357,173","422,450,475,755",
017480,삼현철강,"4,050","25","0.62","4,050","4,045","97,283","394,569,440","4,000","4,125","3,990","500",원(KRW),"15,702,890","63,596,704,500",
010960,삼호개발,"4,180","-25","0.59","4,180","4,175","111,727","468,782,085","4,180","4,240","4,140","500",원(KRW),"25,000,000","104,500,000,000",
046390,삼화네트웍스,"2,065","135","6.99","2,065","2,060","13,248,669","28,188,340,175","1,935","2,240","1,920","200",원(KRW),"43,172,933","89,152,106,645",
004450,삼화왕관,"38,250","0","0.00","38,250","38,200","1,400","53,569,000","38,350","38,600","38,150","5,000",원(KRW),"2,154,379","82,404,996,750",
009470,삼화전기,"21,950","-300","1.35","22,050","21,950","112,047","2,468,759,700","21,900","22,500","21,550","1,000",원(KRW),"6,613,820","145,173,349,000",
011230,삼화전자,"3,845","-60","1.54","3,845","3,840","163,539","623,269,070","3,910","3,945","3,770","1,000",원(KRW),"10,457,940","40,210,779,300",
001820,삼화콘덴서,"73,900","-1,100","1.47","73,900","73,800","520,837","38,259,126,800","73,900","76,000","70,700","1,000",원(KRW),"10,395,000","768,190,500,000",
000390,삼화페인트,"12,650","-650","4.89","12,700","12,650","1,116,611","14,656,393,750","13,600","14,300","12,200","500",원(KRW),"26,814,737","339,206,423,050",
027580,상보,"1,210","-25","2.02","1,215","1,210","635,137","776,546,705","1,245","1,250","1,205","500",원(KRW),"46,818,211","56,650,035,310",
038540,상상인,"6,870","-40","0.58","6,880","6,870","561,776","3,880,660,440","7,030","7,040","6,750","1,000",원(KRW),"55,328,313","380,105,510,310",
307870,상상인이안1호스팩,"2,025","0","0.00","2,025","2,020","15,608","31,452,140","2,010","2,025","2,010","100",원(KRW),"4,750,000","9,618,750,000",
329560,상상인이안제2호스팩,"2,010","-5","0.25","2,020","2,010","8,324","16,721,495","2,005","2,020","2,005","100",원(KRW),"3,850,000","7,738,500,000",
101000,상상인인더스트리,"854","10","1.18","854","853","574,013","490,330,184","845","870","838","500",원(KRW),"63,320,603","54,075,794,962",
001290,상상인증권,"1,150","-50","4.17","1,155","1,150","372,275","431,281,160","1,190","1,205","1,130","1,000",원(KRW),"96,108,437","110,524,702,550",
041650,상신브레이크,"3,575","-50","1.38","3,610","3,575","324,126","1,172,151,450","3,625","3,715","3,510","500",원(KRW),"21,471,450","76,760,433,750",
091580,상신이디피,"15,450","550","3.69","15,450","15,400","3,778,059","60,123,261,000","16,050","16,600","15,050","500",원(KRW),"13,094,591","202,311,430,950",
263810,상신전자,"4,705","95","2.06","4,715","4,705","407,140","1,927,072,555","4,600","4,835","4,585","500",원(KRW),"14,244,718","67,021,398,190",
089980,상아프론테크,"49,300","1,050","2.18","49,350","49,300","408,323","19,886,039,350","48,250","49,900","47,200","500",원(KRW),"15,724,765","775,230,914,500",
042940,상지카일룸,"1,090","-30","2.68","1,095","1,090","496,172","545,558,810","1,110","1,120","1,080","500",원(KRW),"57,609,497","62,794,351,730",
042600,새로닉스,"12,950","-950","6.83","13,000","12,950","470,509","6,205,147,200","13,400","13,900","12,600","500",원(KRW),"12,423,574","160,885,283,300",
075180,새론오토모티브,"6,160","100","1.65","6,170","6,160","15,726","95,752,220","6,010","6,300","6,010","500",원(KRW),"19,200,000","118,272,000,000",
263540,샘코,"2,015","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"17,914,945","36,098,614,175",
007540,샘표,"48,550","-300","0.61","48,550","48,400","9,377","456,025,500","48,500","49,000","48,100","1,000",원(KRW),"2,875,800","139,620,090,000",
248170,샘표식품,"54,400","-1,100","1.98","54,400","54,300","25,995","1,420,835,300","55,000","56,200","53,700","500",원(KRW),"4,568,286","248,514,758,400",
294630,서남,"3,600","-5","0.14","3,600","3,590","256,023","922,633,920","3,535","3,675","3,525","500",원(KRW),"20,365,160","73,314,576,000",
038070,서린바이오,"15,150","100","0.66","15,200","15,150","579,432","8,815,187,500","15,200","15,500","14,800","500",원(KRW),"8,000,676","121,210,241,400",
006730,서부T&D,"8,250","60","0.73","8,250","8,240","439,577","3,600,101,980","8,190","8,350","8,060","500",원(KRW),"58,140,444","479,658,663,000",
079650,서산,"2,450","40","1.66","2,450","2,445","132,433","321,103,540","2,410","2,465","2,355","100",원(KRW),"20,000,000","49,000,000,000",
100660,서암기계공업,"6,200","-60","0.96","6,280","6,200","340,592","2,134,382,480","6,230","6,400","6,150","500",원(KRW),"12,600,000","78,120,000,000",
007860,서연,"9,590","40","0.42","9,600","9,590","481,755","4,655,979,430","9,500","9,900","9,450","500",원(KRW),"23,479,844","225,171,703,960",
200880,서연이화,"7,790","-120","1.52","7,790","7,780","795,415","6,309,425,530","7,930","8,220","7,650","500",원(KRW),"27,028,437","210,551,524,230",
019770,서연탑메탈,"8,700","0","0.00","8,710","8,700","1,167,036","10,438,736,050","8,530","9,260","8,510","500",원(KRW),"11,650,000","101,355,000,000",
017390,서울가스,"90,300","300","0.33","90,400","90,300","1,716","153,878,900","90,200","90,300","88,300","5,000",원(KRW),"5,000,000","451,500,000,000",
043710,서울리거,"977","-1","0.10","980","977","142,116","139,722,651","984","996","972","500",원(KRW),"36,458,459","35,619,914,443",
092190,서울바이오시스,"19,950","-50","0.25","20,000","19,950","819,552","16,313,374,800","19,650","20,450","19,500","500",원(KRW),"38,223,653","762,561,877,350",
046890,서울반도체,"21,150","-350","1.63","21,200","21,150","1,055,287","22,350,827,400","21,200","21,550","20,800","500",원(KRW),"58,305,400","1,233,159,210,000",
004410,서울식품,"214","0","0.00","214","213","27,083,100","5,791,721,309","216","220","206","100",원(KRW),"357,539,854","76,513,528,756",
004415,서울식품우,"4,965","75","1.53","4,965","4,960","28,055","138,652,845","4,885","5,000","4,885","100",원(KRW),"2,224,500","11,044,642,500",
063170,서울옥션,"7,210","20","0.28","7,230","7,210","121,859","877,585,450","7,120","7,310","7,100","500",원(KRW),"16,917,500","121,975,175,000",
027040,서울전자통신,"921","2","0.22","922","921","3,667,132","3,456,695,374","903","975","899","500",원(KRW),"69,588,847","64,091,328,087",
018680,서울제약,"10,300","-100","0.96","10,300","10,250","133,077","1,351,361,990","10,250","10,500","9,990","500",원(KRW),"8,524,523","87,802,586,900",
021050,서원,"2,510","-165","6.17","2,510","2,505","1,824,449","4,609,906,485","2,485","2,600","2,475","500",원(KRW),"47,474,590","119,161,220,900",
093920,서원인텍,"8,830","130","1.49","8,840","8,830","268,225","2,345,793,520","8,610","8,890","8,560","500",원(KRW),"18,600,000","164,238,000,000",
189860,서전기전,"3,170","15","0.48","3,170","3,165","111,821","353,640,615","3,155","3,240","3,105","500",원(KRW),"9,698,780","30,745,132,600",
178320,서진시스템,"49,550","-950","1.88","49,550","49,500","316,033","15,659,241,400","49,950","50,400","48,800","500",원(KRW),"18,100,666","896,888,000,300",
122690,서진오토모티브,"2,760","-60","2.13","2,770","2,760","71,061","195,868,805","2,795","2,835","2,700","500",원(KRW),"19,541,246","53,933,838,960",
140070,서플러스글로벌,"3,305","95","2.96","3,310","3,305","481,752","1,584,177,485","3,190","3,375","3,105","100",원(KRW),"36,988,000","122,245,340,000",
011370,서한,"1,525","10","0.66","1,525","1,520","1,055,178","1,614,020,230","1,525","1,565","1,495","500",원(KRW),"100,894,865","153,864,669,125",
065710,서호전기,"20,050","-250","1.23","20,100","20,050","20,630","416,225,000","20,550","20,550","19,950","500",원(KRW),"5,150,000","103,257,500,000",
008490,서흥,"49,250","100","0.20","49,250","49,000","74,201","3,642,341,200","48,700","49,650","48,450","500",원(KRW),"11,569,113","569,778,815,250",
035890,서희건설,"1,680","25","1.51","1,680","1,675","2,068,700","3,440,342,450","1,655","1,700","1,615","500",원(KRW),"229,808,457","386,078,207,760",
357550,석경에이티,"31,500","-1,450","4.40","31,600","31,500","619,977","20,125,774,750","32,200","33,900","31,200","500",원(KRW),"5,455,000","171,832,500,000",
003100,선광,"29,300","50","0.17","29,350","29,300","54,135","1,566,741,250","29,250","29,400","28,750","1,000",원(KRW),"6,600,000","193,380,000,000",
123420,선데이토즈,"21,150","450","2.17","21,250","21,150","72,357","1,520,112,050","20,700","21,350","20,650","500",원(KRW),"9,569,842","202,402,158,300",
007610,선도전기,"3,300","30","0.92","3,300","3,295","861,687","2,888,239,110","3,300","3,435","3,225","500",원(KRW),"18,000,000","59,400,000,000",
067370,선바이오,"19,950","0","0.00","19,950","19,900","21,187","414,314,100","20,300","20,300","19,100","500",원(KRW),"7,670,540","153,027,273,000",
171090,선익시스템,"9,490","2,190","30.00","0","9,490","4,977,535","45,408,991,920","7,600","9,490","7,560","500",원(KRW),"8,999,295","85,403,309,550",
136490,선진,"13,550","900","7.11","13,550","13,500","359,674","4,686,904,850","12,600","13,650","12,350","500",원(KRW),"23,779,604","322,213,634,200",
002820,선창산업,"4,545","65","1.45","4,560","4,545","19,701","87,900,910","4,635","4,680","4,400","1,000",원(KRW),"12,607,989","57,303,310,005",
